tempo,rpmEsquerdo,rpmDireito,corrente
23023,108.01,36.04,185.00
23047,108.01,36.04,185.00
23070,44.57,36.04,185.00
23095,91.77,36.04,185.00
23118,91.77,36.04,185.00
23142,91.77,36.04,185.00
23166,91.77,36.04,185.00
23190,37.40,36.04,186.00
23215,81.03,36.04,186.00
23238,81.03,36.04,186.00
23262,81.03,36.04,186.00
23311,42.15,36.04,186.00
23334,98.45,36.04,186.00
23358,98.45,36.04,186.00
23383,44.92,36.04,186.00
23406,44.92,36.04,186.00
23430,103.86,36.04,186.00
23454,103.86,6.67,185.00
23478,54.51,6.67,185.00
23501,128.40,59.76,185.00
23526,128.40,100.63,185.00
23549,176.60,100.63,185.00
23574,176.60,100.63,185.00
23598,81.06,51.51,185.00
23622,177.51,88.85,185.00
23646,86.94,88.85,185.00
23670,189.35,55.86,185.00
23694,90.51,55.86,185.00
23718,198.26,98.48,185.00
23742,92.57,98.48,185.00
23772,92.57,60.88,185.00
23796,64.88,106.58,185.00
23820,64.88,106.58,185.00
23843,63.66,60.83,185.00
23888,49.78,112.73,185.00
23912,120.83,62.70,186.00
23936,120.83,101.96,185.00
23959,120.83,101.96,185.00
23983,45.55,55.05,186.00
24006,45.55,55.05,186.00
24030,66.25,86.48,186.00
24054,66.25,86.48,186.00
24078,66.25,50.84,186.00
24101,66.25,50.84,185.00
24125,66.25,88.67,185.00
24148,66.25,88.67,185.00
24172,66.25,46.85,186.00
24197,66.25,46.85,186.00
24220,66.25,74.93,185.00
24244,66.25,74.93,185.00
24270,66.25,74.93,185.00
24294,66.25,43.09,185.00
24318,66.25,43.09,186.00
24342,66.25,81.36,185.00
24366,66.25,81.36,185.00
24389,66.25,46.24,185.00
24413,66.25,46.24,185.00
24436,66.25,73.21,185.00
24482,66.25,73.21,185.00
24506,66.25,43.79,185.00
24529,0.00,43.79,185.00
24553,0.00,72.18,185.00
24577,0.00,72.18,185.00
24600,0.00,72.18,185.00
24624,0.00,42.70,186.00
24647,0.00,70.64,185.00
24671,0.00,70.64,185.00
24694,0.00,70.64,185.00
24718,0.00,46.80,186.00
24741,0.00,46.80,186.00
24769,0.00,70.97,186.00
24793,0.00,70.97,186.00
24816,0.00,70.97,186.00
24840,0.00,42.85,186.00
24863,0.00,42.85,186.00
24887,0.00,74.76,186.00
24910,0.00,74.76,186.00
24934,0.00,45.25,186.00
24957,0.00,45.25,186.00
24981,0.00,75.20,186.00
25005,0.00,75.20,186.00
25028,0.00,75.20,186.00
25074,116.23,85.13,186.00
25098,116.23,85.13,186.00
25122,51.41,57.40,186.00
25146,115.72,57.40,186.00
25170,115.72,103.69,186.00
25194,115.72,103.69,186.00
25218,54.53,66.73,186.00
25242,110.60,121.58,186.00
25270,110.60,78.83,186.00
25293,54.11,139.04,186.00
25317,120.31,87.26,186.00
25341,120.31,155.99,186.00
25366,59.79,91.74,186.00
25390,134.46,159.24,186.00
25413,134.46,159.24,186.00
25438,63.14,162.83,186.00
25461,133.12,162.83,186.00
25486,133.12,172.81,186.00
25509,62.68,172.81,186.00
25534,139.64,165.93,186.00
25558,139.64,165.93,186.00
25582,63.07,175.03,186.00
25606,137.11,175.03,186.00
25629,137.11,161.26,186.00
25675,145.38,161.26,186.00
25699,63.44,57.93,186.00
25739,119.60,93.96,186.00
25762,119.60,93.96,186.00
25787,55.36,45.86,186.00
25810,111.19,45.86,186.00
25834,111.19,45.86,186.00
25859,111.19,49.88,186.00
25882,45.21,49.88,186.00
25907,100.90,49.88,186.00
25930,100.90,49.88,186.00
25954,100.90,49.88,186.00
25978,45.48,49.88,186.00
26002,45.48,49.88,186.00
26025,79.40,49.88,186.00
26050,79.40,49.88,186.00
26074,79.40,49.88,186.00
26098,36.05,49.88,186.00
26122,36.05,49.88,186.00
26145,82.25,49.88,186.00
26170,82.25,49.88,186.00
26193,43.65,49.88,186.00
26221,43.65,49.88,186.00
26265,94.15,49.88,186.00
26290,49.23,49.88,186.00
26313,120.40,6.52,186.00
26338,120.40,114.43,186.00
26361,63.77,114.43,186.00
26386,149.34,54.34,186.00
26409,149.34,54.34,186.00
26434,180.72,88.17,186.00
26458,180.72,88.17,186.00
26482,83.45,59.05,187.00
26506,185.92,105.20,186.00
26529,88.00,105.20,186.00
26554,198.26,62.38,186.00
26578,91.50,99.06,187.00
26602,91.50,99.06,186.00
26626,65.19,68.37,187.00
26650,65.19,100.60,186.00
26674,64.43,100.60,187.00
26701,199.89,67.52,186.00
26726,199.68,115.14,187.00
26749,199.68,115.14,186.00
26773,61.95,67.34,187.00
26798,127.88,105.13,187.00
26821,127.88,105.13,187.00
26866,48.48,56.29,187.00
26890,48.48,85.07,187.00
26913,73.09,85.07,187.00
26938,73.09,85.07,187.00
26961,73.09,45.49,187.00
26986,73.09,75.46,187.00
27010,73.09,75.46,187.00
27033,73.09,75.46,187.00
27058,73.09,75.46,186.00
27081,73.09,36.45,187.00
27105,73.09,36.45,187.00
27129,73.09,61.66,187.00
27153,73.09,61.66,187.00
27184,73.09,61.66,186.00
27207,73.09,32.67,186.00
27231,73.09,32.67,187.00
27254,73.09,32.67,187.00
27279,73.09,55.13,187.00
27302,73.09,55.13,187.00
27326,73.09,55.13,187.00
27350,73.09,55.13,187.00
27373,73.09,29.97,187.00
27397,73.09,29.97,187.00
27440,0.00,54.02,186.00
27466,0.00,54.02,187.00
27491,0.00,54.02,187.00
27514,0.00,32.07,187.00
27538,0.00,32.07,187.00
27561,0.00,63.65,187.00
27586,0.00,63.65,187.00
27610,0.00,63.65,187.00
27633,0.00,37.95,187.00
27657,0.00,37.95,187.00
27684,0.00,65.16,187.00
27708,0.00,65.16,187.00
27731,0.00,65.16,187.00
27756,0.00,40.71,187.00
27780,0.00,40.71,187.00
27803,0.00,75.31,187.00
27827,0.00,75.31,187.00
27851,0.00,75.31,187.00
27875,0.00,47.89,187.00
27898,0.00,81.61,187.00
27923,0.00,81.61,187.00
27947,0.00,81.61,187.00
27970,2.83,51.13,187.00
27995,123.23,96.06,187.00
28040,58.03,62.49,187.00
28064,116.35,116.41,187.00
28088,116.35,116.41,187.00
28112,58.63,77.74,187.00
28136,130.43,142.53,187.00
28161,130.43,84.79,187.00
28190,58.80,145.38,187.00
28215,116.64,87.84,187.00
28238,116.64,151.52,187.00
28263,57.82,90.54,187.00
28286,129.69,143.49,187.00
28310,129.69,143.49,187.00
28334,129.69,88.55,187.00
28357,146.20,147.17,187.00
28382,146.20,86.37,187.00
28405,63.33,146.17,187.00
28429,119.43,89.22,187.00
28453,119.43,152.63,187.00
28477,119.43,92.60,187.00
28500,54.84,153.34,187.00
28524,120.66,153.34,187.00
28549,120.66,157.50,187.00
28572,58.88,157.50,187.00
28616,123.89,97.49,187.00
28644,59.60,97.49,187.00
28670,124.85,49.71,187.00
28695,124.85,49.71,187.00
28719,49.18,61.87,187.00
28743,49.18,61.87,187.00
28767,103.02,61.87,187.00
28790,103.02,61.87,187.00
28815,45.28,61.87,187.00
28838,45.28,61.87,187.00
28863,94.55,61.87,187.00
28887,94.55,19.94,187.00
28910,94.55,19.94,187.00
28935,42.16,19.94,188.00
28958,90.78,19.94,188.00
28983,90.78,19.94,188.00
29006,90.78,19.94,188.00
29031,39.40,19.94,188.00
29054,39.40,19.94,188.00
29078,83.33,19.94,188.00
29103,83.33,19.94,188.00
29129,83.33,19.94,188.00
29154,43.25,19.94,188.00
29177,107.07,9.76,188.00
29222,49.28,9.76,188.00
29246,118.45,53.67,188.00
29271,118.45,53.67,188.00
29294,61.89,57.63,188.00
29319,153.09,89.76,187.00
29342,153.09,89.76,188.00
29367,77.06,89.76,188.00
29390,176.02,55.80,188.00
29415,87.08,107.56,188.00
29438,193.60,107.56,188.00
29463,90.95,61.50,188.00
29487,90.95,101.58,187.00
29511,65.99,101.58,188.00
29535,65.99,71.76,187.00
29559,68.04,124.38,187.00
29583,68.04,124.38,187.00
29607,68.96,130.98,188.00
29654,148.05,72.07,188.00
29677,148.05,114.35,188.00
29701,62.05,114.35,188.00
29725,62.05,114.35,188.00
29749,110.02,58.87,188.00
29773,110.02,98.75,188.00
29814,34.66,52.22,187.00
29842,34.66,52.22,188.00
29865,34.66,82.16,188.00
29890,46.05,82.16,188.00
29914,46.05,51.99,188.00
29938,46.05,51.99,188.00
29962,46.05,87.36,188.00
29986,46.05,87.36,188.00
30010,46.05,46.62,188.00
30034,46.05,46.62,188.00
30058,46.05,79.27,188.00
30083,46.05,79.27,188.00
30106,46.05,79.27,188.00
30134,46.05,43.08,188.00
30157,46.05,72.64,188.00
30181,46.05,72.64,188.00
30205,46.05,72.64,188.00
30229,46.05,72.64,188.00
30253,46.05,36.46,188.00
30277,46.05,36.46,188.00
30301,46.05,61.35,188.00
30325,46.05,61.35,188.00
30349,46.05,61.35,188.00
30372,46.05,39.31,188.00
30418,46.05,67.38,188.00
30442,46.05,67.38,188.00
30466,46.05,67.38,188.00
30490,0.00,40.26,188.00
30514,0.00,40.26,188.00
30537,0.00,70.24,188.00
30562,0.00,70.24,188.00
30585,0.00,70.24,188.00
30609,0.00,46.36,188.00
30637,0.00,72.39,188.00
30660,0.00,72.39,188.00
30684,0.00,72.39,188.00
30707,0.00,51.11,188.00
30732,0.00,93.70,188.00
30755,3.45,93.70,188.00
30780,98.00,61.98,188.00
30803,98.00,105.53,188.00
30828,98.00,105.53,188.00
30852,50.89,68.92,188.00
30876,109.04,122.83,188.00
30900,109.04,122.83,188.00
30924,53.56,74.90,188.00
30948,111.92,127.16,188.00
30972,111.92,78.44,188.00
31016,55.58,138.58,188.00
31040,110.90,85.83,188.00
31065,110.90,143.71,188.00
31088,50.12,90.25,188.00
31119,107.68,156.94,188.00
31142,107.68,93.24,188.00
31166,107.68,162.41,188.00
31191,54.45,95.23,188.00
31214,124.25,159.54,188.00
31238,124.25,93.96,188.00
31261,60.54,163.97,188.00
31286,133.36,94.86,188.00
31309,133.36,150.75,188.00
31333,60.49,150.75,188.00
31356,127.66,59.03,188.00
31381,127.66,59.03,188.00
31405,54.17,91.34,188.00
31428,114.36,91.34,188.00
31452,114.36,45.12,188.00
31475,114.36,45.12,188.00
31500,43.87,45.12,188.00
31523,97.52,53.87,188.00
31547,97.52,53.87,188.00
31596,40.43,53.87,188.00
31620,40.43,53.87,188.00
31643,83.44,53.87,188.00
31667,83.44,53.87,188.00
31690,83.44,53.87,188.00
31715,40.06,53.87,188.00
31738,97.63,53.87,188.00
31762,97.63,53.87,188.00
31785,97.63,53.87,188.00
31809,46.64,53.87,188.00
31833,105.98,53.87,188.00
31857,105.98,53.87,188.00
31881,105.98,53.87,188.00
31904,50.08,53.87,188.00
31928,107.57,53.87,188.00
31951,107.57,53.87,188.00
31975,107.57,53.87,188.00
32000,51.15,53.87,188.00
32023,113.26,0.00,188.00
32047,113.26,0.00,188.00
32073,46.80,0.00,188.00
32097,102.15,0.00,188.00
32120,102.15,0.00,188.00
32144,102.15,0.00,188.00
32190,125.10,0.00,188.00
32214,125.10,0.00,188.00
32238,49.79,0.00,189.00
32262,49.79,4.00,188.00
32286,81.21,4.00,189.00
32310,81.21,73.31,188.00
32333,81.21,73.31,188.00
32358,44.20,134.14,189.00
32382,115.88,134.14,188.00
32406,115.88,70.72,189.00
32431,58.55,123.82,188.00
32454,151.33,123.82,188.00
32479,151.33,68.06,188.00
32502,161.78,105.46,188.00
32527,161.78,105.46,188.00
32553,180.12,61.84,189.00
32578,180.12,124.67,189.00
32602,183.73,124.67,188.00
32626,183.73,76.62,189.00
32651,91.51,128.82,188.00
32674,91.51,79.86,188.00
32699,64.04,133.48,189.00
32722,64.04,133.48,188.00
32747,64.71,79.54,188.00
32792,190.74,79.67,188.00
32817,190.74,131.30,189.00
32840,74.04,131.30,189.00
32864,128.95,74.42,189.00
32888,128.95,115.28,189.00
32912,51.35,115.28,189.00
32936,51.35,63.85,189.00
32960,83.38,97.40,189.00
32985,83.38,97.40,189.00
33008,83.38,97.40,189.00
33036,83.38,53.17,189.00
33059,83.38,85.88,189.00
33083,83.38,85.88,189.00
33107,83.38,85.88,189.00
33131,83.38,46.18,189.00
33156,83.38,72.48,189.00
33179,83.38,72.48,189.00
33204,83.38,72.48,189.00
33227,83.38,72.48,189.00
33251,83.38,41.19,189.00
33275,83.38,73.93,189.00
33299,83.38,73.93,189.00
33323,83.38,73.93,189.00
33347,83.38,42.11,189.00
33391,83.38,77.18,189.00
33416,83.38,77.18,189.00
33439,83.38,77.18,189.00
33464,83.38,46.38,189.00
33487,83.38,76.72,189.00
33511,83.38,76.72,189.00
33551,0.00,46.56,189.00
33574,0.00,46.56,189.00
33599,0.00,84.20,189.00
33623,0.00,84.20,189.00
33646,0.00,51.15,189.00
33671,4.22,51.15,189.00
33694,112.06,87.81,189.00
33719,112.06,87.81,189.00
33742,57.16,57.23,189.00
33767,120.99,109.01,189.00
33790,120.99,109.01,189.00
33815,57.79,64.58,189.00
33839,122.65,123.07,189.00
33863,122.65,123.07,189.00
33887,122.65,138.91,189.00
33911,58.48,138.91,189.00
33935,127.92,83.58,189.00
33991,136.51,89.16,189.00
34019,136.51,150.00,189.00
34046,64.92,92.36,189.00
34070,136.09,151.67,189.00
34094,136.09,72.21,189.00
34118,61.20,72.21,189.00
34142,131.23,81.17,189.00
34166,131.23,81.17,189.00
34190,65.54,81.17,189.00
34214,138.63,40.16,189.00
34238,138.63,40.16,189.00
34263,53.20,40.16,190.00
34286,53.20,42.34,190.00
34310,74.71,42.34,190.00
34334,74.71,42.34,190.00
34358,74.71,42.34,189.00
34382,38.82,42.34,189.00
34406,78.16,42.34,189.00
34430,78.16,42.34,189.00
34454,78.16,42.34,189.00
34478,78.16,42.34,189.00
34502,32.83,42.34,189.00
34533,84.01,42.34,189.00
34579,84.01,42.34,189.00
34603,84.01,42.34,189.00
34626,38.02,42.34,189.00
34651,38.02,42.34,189.00
34674,72.89,42.34,189.00
34699,72.89,42.34,189.00
34722,72.89,42.34,189.00
34746,37.22,42.34,189.00
34770,84.47,42.34,189.00
34794,84.47,42.34,189.00
34818,84.47,42.34,189.00
34842,41.44,5.32,189.00
34866,41.44,5.32,189.00
34890,106.05,92.28,189.00
34914,106.05,92.28,189.00
34938,149.25,52.87,189.00
34963,149.25,94.29,189.00
34987,73.42,94.29,189.00
35014,159.30,61.54,189.00
35038,81.10,104.37,189.00
35062,182.04,104.37,189.00
35086,85.77,64.82,189.00
35110,198.36,109.54,189.00
35134,90.50,109.54,189.00
35179,65.26,130.89,189.00
35204,65.26,130.89,189.00
35227,66.49,79.28,190.00
35252,66.49,137.09,189.00
35276,67.97,81.17,190.00
35300,67.97,137.59,189.00
35324,65.69,81.55,190.00
35348,65.69,141.16,189.00
35373,68.01,141.16,190.00
35396,68.01,82.54,190.00
35421,66.60,139.95,190.00
35444,66.60,83.75,189.00
35469,66.40,140.79,190.00
35500,66.34,82.07,190.00
35523,66.34,142.53,190.00
35547,65.97,142.53,190.00
35571,65.97,81.58,190.00
35595,65.99,138.89,190.00
35618,196.85,78.39,190.00
35642,196.85,135.77,190.00
35666,129.02,135.77,190.00
35690,129.02,69.72,190.00
35714,129.02,108.38,190.00
35757,49.39,65.50,190.00
35784,85.03,110.90,190.00
35808,85.03,110.90,190.00
35832,85.03,57.98,190.00
35856,85.03,57.98,190.00
35879,85.03,79.58,190.00
35904,21.84,79.58,190.00
35928,143.65,79.58,190.00
35952,143.65,43.09,190.00
35979,143.65,43.09,190.00
36003,143.65,67.21,190.00
36027,143.65,67.21,190.00
36051,143.65,67.21,190.00
36075,143.65,37.45,190.00
36100,143.65,37.45,190.00
36123,143.65,65.47,189.00
36148,13.73,65.47,190.00
36171,13.73,65.47,190.00
36195,60.42,41.60,190.00
36219,60.42,83.14,190.00
36243,60.42,83.14,190.00
36268,53.94,83.14,190.00
36291,107.68,55.14,190.00
36316,107.68,100.71,190.00
36361,109.52,71.99,190.00
36385,109.52,124.42,190.00
36409,109.52,78.88,190.00
36433,50.79,131.12,190.00
36457,106.94,131.12,190.00
36485,106.94,84.13,190.00
36509,48.15,145.57,190.00
36533,108.92,90.55,190.00
36557,108.92,158.63,190.00
36581,108.92,95.88,190.00
36605,55.25,161.15,190.00
36629,132.93,96.29,190.00
36654,132.93,169.15,190.00
36677,62.00,101.58,190.00
36702,138.25,168.58,190.00
36725,138.25,100.32,190.00
36750,62.30,175.19,190.00
36773,133.76,101.60,190.00
36798,133.76,173.33,190.00
36822,142.69,100.48,190.00
36846,142.69,164.80,190.00
36870,142.69,99.02,190.00
36894,139.79,171.86,190.00
36941,63.37,163.76,190.00
36970,134.94,172.77,190.00
36994,134.94,172.77,190.00
37017,64.57,174.95,190.00
37041,142.67,174.95,190.00
37065,142.67,185.69,190.00
37089,68.26,107.48,190.00
37113,154.99,179.34,190.00
37137,77.18,107.36,190.00
37160,165.02,186.99,190.00
37185,165.02,108.52,190.00
37209,163.04,177.10,190.00
37232,163.04,106.82,190.00
37257,73.31,181.38,190.00
37280,150.88,107.71,190.00
37304,150.88,178.23,190.00
37328,165.23,105.57,190.00
37352,165.23,170.80,190.00
37376,71.16,101.00,190.00
37422,140.63,99.25,190.00
37445,140.63,163.26,190.00
37470,54.69,87.60,190.00
37493,97.26,120.29,190.00
37517,97.26,120.29,190.00
37563,140.85,42.23,190.00
37586,140.85,42.23,190.00
37610,47.98,42.23,191.00
37635,47.98,46.16,191.00
37658,75.08,46.16,191.00
37683,75.08,46.16,191.00
37706,75.08,46.16,190.00
37730,75.08,46.16,190.00
37754,30.77,46.16,190.00
37778,30.77,46.16,190.00
37803,60.92,46.16,190.00
37826,60.92,46.16,190.00
37851,60.92,46.16,190.00
37874,60.92,46.16,190.00
37902,31.00,46.16,190.00
37925,31.00,46.16,190.00
37950,69.14,46.16,190.00
37974,69.14,46.16,190.00
37997,69.14,46.16,190.00
38022,41.76,46.16,190.00
38045,100.12,46.16,190.00
38069,100.12,46.16,190.00
38093,100.12,46.16,190.00
38117,50.01,46.16,190.00
38162,111.47,0.00,190.00
38185,55.94,0.00,190.00
38210,130.55,0.00,190.00
38234,130.55,0.00,190.00
38257,61.52,0.00,190.00
38282,137.61,0.00,190.00
38305,137.61,0.00,190.00
38329,62.23,0.00,190.00
38353,138.71,0.00,190.00
38377,138.71,0.00,190.00
38404,65.41,0.00,190.00
38428,150.24,0.00,190.00
38452,65.55,0.00,190.00
38475,152.28,0.00,190.00
38500,152.28,0.00,190.00
38523,69.30,0.00,190.00
38547,155.41,0.00,190.00
38572,155.41,0.00,190.00
38595,165.42,0.00,190.00
38619,165.42,0.00,190.00
38643,76.65,0.00,190.00
38667,169.22,0.00,190.00
38690,78.80,0.00,190.00
38715,165.02,0.00,190.00
38759,78.76,0.00,190.00
38782,175.15,0.00,190.00
38807,78.62,0.00,190.00
38831,166.81,0.00,191.00
38854,166.81,0.00,190.00
38879,177.26,0.00,190.00
38905,177.26,0.00,190.00
38930,76.87,0.00,191.00
38953,168.12,0.00,190.00
38977,76.23,0.00,191.00
39002,165.42,0.00,191.00
39025,165.42,0.00,191.00
39049,170.34,0.00,191.00
39073,170.34,0.00,191.00
39097,75.66,0.00,191.00
39120,158.93,0.00,191.00
39144,76.18,0.00,191.00
39169,159.17,0.00,191.00
39192,159.17,0.00,191.00
39216,78.67,0.00,191.00
39239,164.91,0.00,191.00
39264,80.05,0.00,191.00
39287,179.43,0.00,191.00
39311,83.19,0.00,191.00
39356,179.43,0.00,190.00
39380,188.16,0.00,191.00
39407,188.16,0.00,191.00
39431,187.31,0.00,191.00
39455,187.31,0.00,191.00
39479,191.82,0.00,191.00
39502,191.82,0.00,191.00
39527,84.12,0.00,191.00
39550,188.11,0.00,191.00
39575,82.64,0.00,191.00
39599,187.27,0.00,191.00
39622,82.25,0.00,191.00
39647,181.86,0.00,191.00
39670,181.86,0.00,191.00
39694,189.06,0.00,191.00
39718,189.06,0.00,191.00
39742,75.19,0.00,191.00
39766,154.19,1.40,191.00
39790,154.19,1.40,191.00
39814,154.19,93.04,191.00
39838,41.85,93.04,191.00
39865,82.22,93.04,191.00
39888,82.22,93.04,191.00
39931,116.99,93.04,191.00
39958,116.99,93.04,191.00
39983,62.94,93.04,191.00
40006,141.27,14.87,191.00
40031,141.27,14.87,191.00
40054,71.29,14.87,191.00
40078,167.34,36.44,191.00
40102,167.34,36.44,191.00
40126,53.96,36.44,191.00
40151,53.96,36.44,191.00
40174,74.69,36.44,191.00
40198,74.69,36.44,191.00
40222,46.97,36.44,191.00
40246,109.70,36.44,191.00
40270,109.70,36.44,191.00
40294,109.70,15.39,191.00
40318,109.70,15.39,191.00
40342,30.70,63.15,191.00
40370,30.70,63.15,191.00
40393,30.70,46.83,191.00
40418,30.70,46.83,192.00
40441,30.70,86.44,192.00
40465,30.70,86.44,192.00
40489,30.70,86.44,192.00
40535,30.70,41.71,192.00
40558,30.70,63.24,192.00
40582,30.70,63.24,192.00
40606,30.70,63.24,192.00
40630,30.70,33.12,192.00
40654,30.70,33.12,192.00
40678,30.70,33.12,192.00
40701,30.70,50.37,192.00
40726,30.70,50.37,192.00
40750,30.70,50.37,192.00
40774,30.70,50.37,192.00
40798,30.70,30.00,192.00
40821,30.70,30.00,192.00
40849,30.70,52.16,192.00
40872,30.70,52.16,192.00
40897,0.00,52.16,192.00
40921,0.00,52.16,192.00
40944,0.00,37.83,192.00
40969,0.00,37.83,192.00
40992,0.00,65.74,192.00
41016,0.00,65.74,192.00
41040,0.00,65.74,192.00
41064,0.00,39.92,192.00
41088,0.00,74.48,192.00
41133,0.00,74.48,192.00
41156,0.00,48.19,192.00
41181,0.00,48.19,192.00
41204,0.00,86.60,192.00
41228,0.00,86.60,192.00
41251,0.00,53.56,192.00
41276,0.00,97.44,192.00
41299,0.00,97.44,192.00
41323,0.00,56.87,192.00
41348,0.00,56.87,192.00
41387,0.00,93.53,192.00
41410,0.00,93.53,192.00
41435,2.75,49.78,192.00
41458,2.75,49.78,192.00
41483,2.75,49.78,192.00
41506,2.75,49.78,192.00
41531,39.48,49.78,192.00
41554,39.48,49.78,192.00
41579,54.72,49.78,192.00
41603,54.72,49.78,192.00
41626,54.72,49.78,192.00
41651,54.72,49.78,192.00
41674,54.72,49.78,192.00
41720,26.85,49.78,192.00
41744,46.49,49.78,192.00
41767,46.49,49.78,192.00
41792,46.49,49.78,192.00
41816,46.49,49.78,192.00
41840,46.49,49.78,192.00
41864,25.07,49.78,192.00
41893,25.07,49.78,192.00
41917,62.10,49.78,192.00
41940,62.10,49.78,192.00
41964,62.10,0.00,192.00
41989,62.10,0.00,192.00
42012,32.90,0.00,192.00
42036,32.90,0.00,192.00
42059,81.16,0.00,192.00
42083,81.16,0.00,192.00
42106,81.16,0.00,192.00
42130,40.57,0.00,192.00
42153,96.65,0.00,192.00
42177,96.65,0.00,192.00
42201,96.65,0.00,192.00
42225,48.40,0.00,192.00
42249,114.19,0.00,192.00
42291,51.17,0.00,192.00
42318,116.97,0.00,192.00
42342,116.97,0.00,192.00
42366,116.97,0.00,192.00
42393,124.90,0.00,192.00
42417,124.90,0.00,192.00
42441,124.90,0.00,192.00
42465,58.44,0.00,192.00
42489,136.66,0.00,192.00
42513,136.66,0.00,192.00
42536,59.31,0.00,192.00
42561,135.84,0.00,192.00
42585,135.84,0.00,192.00
42608,136.04,0.00,192.00
42633,136.04,0.00,192.00
42656,65.61,0.00,192.00
42680,147.38,0.00,192.00
42704,147.38,0.00,192.00
42728,70.55,2.30,192.00
42753,162.44,2.30,191.00
42776,78.25,67.28,192.00
42801,170.18,120.77,192.00
42825,170.18,120.77,192.00
42849,168.01,71.48,192.00
42902,182.44,117.70,191.00
42926,182.44,59.59,192.00
42950,91.22,103.61,192.00
42974,91.22,103.61,192.00
42997,195.77,64.11,192.00
43021,195.77,111.91,191.00
43045,95.38,111.91,192.00
43069,64.99,66.05,192.00
43092,64.99,108.15,192.00
43117,68.26,108.15,192.00
43141,68.26,63.51,192.00
43165,64.75,107.31,192.00
43189,200.00,107.31,192.00
43212,93.84,64.99,192.00
43237,93.84,96.89,192.00
43260,70.46,96.89,192.00
43284,70.46,67.78,192.00
43309,72.30,120.81,192.00
43332,72.30,120.81,192.00
43359,71.40,72.18,192.00
43383,72.82,126.60,192.00
43407,72.82,126.60,192.00
43431,72.70,126.75,192.00
43476,72.49,73.92,192.00
43500,71.94,130.12,192.00
43525,71.94,130.12,192.00
43548,71.20,74.39,192.00
43572,71.20,129.60,192.00
43596,70.33,129.60,192.00
43620,70.33,76.27,192.00
43644,71.06,127.18,192.00
43668,71.06,76.90,192.00
43692,143.43,125.48,192.00
43716,143.43,125.48,192.00
43740,66.98,66.47,192.00
43764,123.27,97.69,192.00
43788,123.27,97.69,192.00
43811,123.27,97.69,192.00
43839,52.84,53.95,192.00
43863,78.63,93.17,192.00
43886,78.63,93.17,192.00
43910,78.63,61.00,192.00
43934,78.63,86.16,192.00
43958,78.63,86.16,192.00
43981,78.63,86.16,192.00
44005,78.63,56.58,192.00
44029,78.63,124.07,192.00
44072,78.63,69.98,192.00
44096,78.63,140.27,192.00
44121,78.63,74.56,192.00
44144,78.63,129.87,192.00
44168,78.63,129.87,192.00
44191,78.63,73.46,192.00
44216,78.63,129.33,192.00
44239,78.63,84.24,192.00
44263,78.63,179.08,192.00
44286,78.63,100.90,192.00
44314,78.63,100.90,192.00
44338,78.63,73.88,192.00
44361,78.63,73.88,192.00
44386,78.63,73.54,192.00
44409,78.63,76.41,192.00
44433,0.00,76.41,192.00
44456,0.00,77.57,192.00
44480,0.00,77.78,192.00
44504,0.00,77.78,192.00
44528,0.00,77.76,192.00
44552,0.00,77.76,192.00
44575,0.00,77.72,192.00
44599,0.00,73.18,192.00
44623,3.91,73.18,192.00
44669,112.34,116.73,192.00
44693,72.53,116.73,192.00
44718,131.65,116.73,192.00
44741,131.65,116.73,192.00
44766,74.64,116.73,192.00
44789,121.93,116.73,192.00
44817,77.81,116.73,192.00
44840,152.87,116.73,192.00
44865,106.20,116.73,192.00
44889,189.97,116.73,192.00
44913,116.71,116.73,192.00
44937,116.71,116.73,192.00
44961,85.22,116.73,192.00
44985,80.09,116.73,192.00
45009,80.09,116.73,192.00
45033,82.14,116.73,192.00
45058,87.54,116.73,193.00
45081,87.54,116.73,192.00
45105,87.02,116.73,192.00
45129,85.23,0.00,192.00
45153,85.23,0.00,192.00
45177,84.41,0.00,192.00
45201,83.21,0.00,192.00
45225,85.32,0.00,193.00
45271,83.71,4.79,496.00
45317,85.29,52.94,506.00
45340,84.89,52.94,476.00
45365,84.89,52.94,430.00
45388,85.15,52.94,398.00
45413,85.93,52.94,374.00
45436,85.01,52.94,355.00
45461,85.01,52.94,339.00
45485,83.46,52.94,326.00
45509,83.46,52.94,315.00
45533,187.69,52.94,306.00
45557,99.40,52.94,298.00
45581,181.38,52.94,291.00
45605,108.98,10.70,285.00
45630,108.98,10.70,280.00
45654,76.73,10.70,275.00
45678,76.73,10.70,270.00
45702,157.33,10.70,267.00
45726,157.33,10.70,263.00
45750,68.13,10.70,260.00
45774,68.13,10.70,257.00
45801,84.25,10.70,254.00
45826,84.25,10.70,251.00
45870,50.72,10.70,501.00
45893,98.40,10.70,499.00
45917,98.40,10.70,510.00
45941,49.96,10.70,512.00
45965,49.96,10.70,515.00
45989,52.67,10.70,492.00
46013,52.67,7.32,457.00
46036,52.67,7.32,431.00
46061,153.44,7.32,411.00
46085,153.44,7.32,394.00
46109,79.80,7.32,380.00
46133,97.38,7.32,368.00
46157,97.38,7.32,357.00
46181,97.38,7.32,348.00
46204,97.38,7.32,340.00
46229,37.93,7.32,332.00
46253,37.93,7.32,326.00
46276,37.93,7.32,320.00
46304,37.93,7.32,314.00
46327,37.93,7.32,309.00
46352,37.93,7.32,305.00
46375,37.93,7.32,301.00
46399,37.93,7.32,297.00
