tempo,rpmEsquerdo,rpmDireito,corrente
10797,0.00,30.74,176.00
10840,0.00,60.48,175.00
10867,0.00,60.48,176.00
10891,0.00,40.83,176.00
10914,0.00,40.83,176.00
10938,0.00,73.48,176.00
10961,0.00,73.48,176.00
10985,0.00,73.48,176.00
11009,0.00,39.22,176.00
11032,0.00,39.22,176.00
11060,0.00,77.39,176.00
11083,0.00,77.39,176.00
11107,0.00,46.23,176.00
11130,0.00,46.23,176.00
11154,0.00,77.60,176.00
11177,0.00,77.60,176.00
11202,3.22,49.63,176.00
11226,124.42,49.63,176.00
11249,124.42,92.51,176.00
11273,55.82,92.51,176.00
11297,117.08,62.12,176.00
11321,117.08,110.93,176.00
11344,59.53,110.93,176.00
11369,141.06,72.74,176.00
11393,141.06,130.32,176.00
11440,55.36,141.19,176.00
11463,108.07,88.37,176.00
11487,108.07,158.53,176.00
11510,56.46,158.53,177.00
11557,122.37,157.83,176.00
11581,55.32,91.12,176.00
11604,136.36,156.35,177.00
11629,136.36,93.80,176.00
11653,61.08,165.13,177.00
11677,125.40,96.20,176.00
11701,125.40,165.93,176.00
11724,63.39,97.92,177.00
11749,139.41,175.32,177.00
11772,139.41,102.80,177.00
11796,67.51,172.89,177.00
11821,136.94,98.50,177.00
11844,136.94,109.01,177.00
11868,64.96,109.01,177.00
11892,140.42,54.88,177.00
11916,140.42,54.88,177.00
11939,61.72,77.62,177.00
11964,120.97,77.62,177.00
11987,120.97,77.62,177.00
12036,114.14,29.00,177.00
12059,114.14,29.00,177.00
12083,114.14,29.00,177.00
12107,45.81,29.00,177.00
12131,86.94,29.00,178.00
12154,86.94,29.00,178.00
12178,86.94,29.00,178.00
12201,86.94,29.00,178.00
12225,36.02,29.00,178.00
12250,70.60,29.00,178.00
12273,70.60,29.00,178.00
12297,70.60,29.00,178.00
12320,70.60,29.00,178.00
12344,35.60,29.00,178.00
12368,88.03,29.00,178.00
12392,88.03,29.00,178.00
12416,88.03,29.00,178.00
12439,88.03,29.00,178.00
12463,41.31,29.00,178.00
12487,101.16,29.00,178.00
12514,101.16,29.00,178.00
12537,47.27,29.00,178.00
12561,111.56,29.00,178.00
12602,111.56,0.00,178.00
12630,55.52,0.00,178.00
12653,131.51,0.00,178.00
12677,131.51,0.00,178.00
12700,62.12,0.00,178.00
12724,137.77,0.00,178.00
12747,137.77,0.00,178.00
12771,62.61,0.00,178.00
12794,132.58,0.00,178.00
12818,132.58,0.00,178.00
12843,64.37,0.00,178.00
12866,136.84,0.00,178.00
12890,136.84,0.00,178.00
12913,63.42,0.00,178.00
12937,129.22,0.00,178.00
12960,129.22,0.00,178.00
12984,53.35,0.00,178.00
13005,53.35,3.11,178.00
13029,72.07,3.11,178.00
13052,72.07,58.91,178.00
13077,72.07,58.91,178.00
13101,72.07,108.92,178.00
13124,72.07,108.92,178.00
13148,72.07,59.47,178.00
13190,72.07,101.43,177.00
13217,72.07,101.43,178.00
13241,72.07,49.64,178.00
13264,72.07,73.94,178.00
13289,72.07,73.94,178.00
13313,72.07,73.94,178.00
13336,72.07,46.41,178.00
13360,72.07,46.41,178.00
13383,72.07,71.80,178.00
13407,72.07,71.80,178.00
13431,72.07,71.80,178.00
13455,72.07,36.26,178.00
13481,72.07,36.26,178.00
13505,72.07,61.10,178.00
13529,72.07,61.10,178.00
13553,5.69,61.10,178.00
13577,103.08,41.46,178.00
13600,103.08,41.46,178.00
13624,103.08,85.78,178.00
13647,50.02,85.78,178.00
13672,116.86,64.36,178.00
13696,116.86,129.89,178.00
13719,55.21,81.66,178.00
13743,138.38,141.80,178.00
13788,63.22,150.45,178.00
13811,135.72,150.45,178.00
13835,135.72,91.53,178.00
13859,65.84,158.60,178.00
13883,145.49,94.95,178.00
13906,145.49,164.62,178.00
13930,71.31,98.14,179.00
13958,145.46,170.11,178.00
13981,145.46,93.89,179.00
14005,50.20,149.34,179.00
14029,50.20,81.85,179.00
14053,74.23,125.73,179.00
14076,74.23,125.73,179.00
14100,74.23,68.33,179.00
14125,74.23,105.65,179.00
14148,74.23,105.65,179.00
14172,74.23,105.65,179.00
14195,74.23,55.58,179.00
14219,74.23,90.67,179.00
14243,74.23,90.67,178.00
14267,12.78,90.67,178.00
14290,124.40,47.08,179.00
14314,124.40,94.11,179.00
14338,124.40,94.11,178.00
14384,125.80,123.13,178.00
14407,125.80,123.13,178.00
14434,53.31,75.83,179.00
14458,108.62,135.33,179.00
14482,108.62,82.76,179.00
14505,108.62,147.61,179.00
14530,49.65,90.94,179.00
14554,103.88,154.64,179.00
14577,103.88,95.50,179.00
14601,52.33,163.86,179.00
14625,125.31,163.86,179.00
14649,125.31,165.09,179.00
14672,57.79,165.09,179.00
14697,131.44,159.00,179.00
14721,131.44,159.00,179.00
14744,131.44,82.44,179.00
14769,57.95,101.45,179.00
14792,118.80,101.45,179.00
14816,118.80,101.45,179.00
14839,50.01,48.34,179.00
14863,101.83,48.34,179.00
14891,101.83,47.79,179.00
14914,101.83,47.79,179.00
14956,44.99,47.79,179.00
14984,95.11,47.79,179.00
15007,95.11,47.79,179.00
15031,95.11,47.79,179.00
15054,41.08,47.79,179.00
15078,78.94,47.79,179.00
15101,78.94,47.79,179.00
15126,78.94,47.79,179.00
15150,78.94,47.79,179.00
15173,34.26,47.79,179.00
15197,84.63,47.79,179.00
15220,84.63,47.79,179.00
15245,84.63,47.79,179.00
15268,41.92,47.79,179.00
15292,41.92,47.79,179.00
15315,93.61,47.79,179.00
15339,93.61,47.79,179.00
15364,48.36,47.79,179.00
15403,113.69,47.79,179.00
15426,113.69,47.79,179.00
15450,51.17,0.00,179.00
15473,123.84,0.00,179.00
15498,123.84,5.07,179.00
15540,160.19,92.41,179.00
15566,160.19,0.00,179.00
15590,190.55,0.00,179.00
15614,190.55,90.46,179.00
15638,194.55,90.46,179.00
15662,194.55,56.79,179.00
15686,93.64,105.15,179.00
15710,93.64,105.15,179.00
15733,199.57,62.76,180.00
15758,199.57,111.59,180.00
15781,99.65,111.59,180.00
15805,67.57,61.92,180.00
15828,67.57,61.92,180.00
15853,68.37,103.05,180.00
15880,68.37,103.05,180.00
15903,70.39,62.70,180.00
15928,70.39,118.82,180.00
15951,70.18,69.66,180.00
15975,70.18,117.32,180.00
15998,154.83,117.32,180.00
16023,154.83,65.17,180.00
16047,64.17,65.17,180.00
16070,118.93,97.05,180.00
16094,118.93,97.05,180.00
16140,118.93,54.82,180.00
16164,39.07,82.19,180.00
16188,39.07,82.19,180.00
16211,56.37,45.36,180.00
16235,56.37,45.36,180.00
16260,56.37,78.13,180.00
16283,56.37,78.13,180.00
16307,56.37,78.13,180.00
16330,56.37,44.63,180.00
16357,56.37,72.32,180.00
16381,56.37,72.32,180.00
16405,56.37,72.32,180.00
16429,56.37,43.11,180.00
16452,56.37,43.11,180.00
16476,56.37,73.94,180.00
16500,56.37,73.94,180.00
16524,56.37,73.94,180.00
16547,56.37,47.09,180.00
16571,56.37,76.28,180.00
16594,56.37,76.28,180.00
16618,56.37,76.28,180.00
16643,56.37,45.85,180.00
16666,56.37,45.85,180.00
16690,56.37,78.12,180.00
16736,56.37,78.12,180.00
16759,0.00,45.71,180.00
16783,0.00,72.21,180.00
16806,0.00,72.21,180.00
16831,4.75,72.21,180.00
16858,126.07,48.01,180.00
16881,126.07,98.71,180.00
16906,61.63,98.71,180.00
16929,147.67,62.46,180.00
16953,147.67,109.46,180.00
16977,60.88,109.46,180.00
17001,125.38,72.37,180.00
17025,125.38,123.50,180.00
17049,125.38,123.50,180.00
17073,54.66,77.95,180.00
17096,118.28,135.26,180.00
17120,118.28,84.48,180.00
17144,52.76,147.96,181.00
17168,118.09,92.31,180.00
17192,118.09,163.36,180.00
17216,60.03,96.70,181.00
17240,139.22,168.05,180.00
17263,139.22,94.97,180.00
17288,63.67,170.42,180.00
17337,135.53,163.33,180.00
17360,65.20,163.33,181.00
17385,136.74,83.17,181.00
17409,136.74,93.90,181.00
17432,58.92,93.90,181.00
17456,129.65,93.90,181.00
17480,129.65,47.04,181.00
17504,49.25,47.04,181.00
17527,49.25,48.59,181.00
17551,83.17,48.59,181.00
17574,83.17,48.59,181.00
17599,83.17,48.59,181.00
17623,37.76,48.59,181.00
17646,37.76,48.59,181.00
17670,76.95,48.59,181.00
17693,76.95,48.59,181.00
17718,76.95,48.59,181.00
17741,76.95,48.59,181.00
17765,32.16,48.59,181.00
